ClienteID,Nome,Cidade,Produto,Valor_Euro,Data_Assinatura
530,Cliente_530,Lisboa,Net segura,260.73,2019-06-16
3715,Cliente_3715,Porto,"Pacote Integrado (TV, Internet, Telefone)",140.85,2018-02-02
4733,Cliente_4733,Coimbra,Cloud,321.78,2022-11-06
1395,Cliente_1395,Lisboa,Net segura,279.3,2018-04-23
5632,Cliente_5632,Cascais,Internet 100 Mbps,46.52,2020-05-11
6564,Cliente_6564,Vila Nova de Gaia,"Pacote Integrado (TV, Internet, Telefone)",102.11,2020-07-09
4704,Cliente_4704,Coimbra,Pacote Mobile Empresarial,17.16,2020-03-15
1713,Cliente_1713,Lisboa,Cloud,387.95,2019-11-11
9756,Cliente_9756,Évora,Net segura,144.13,2019-06-03
956,Cliente_956,Lisboa,Pacote TV HD,26.96,2022-06-29
6676,Cliente_6676,Vila Nova de Gaia,Net segura,298.68,2019-08-20
3454,Cliente_3454,Porto,Pacote Mobile Empresarial,16.28,2020-10-20
2072,Cliente_2072,Lisboa,Cloud,264.28,2020-07-21
9741,Cliente_9741,Évora,Net segura,285.89,2023-05-23
159,Cliente_159,Lisboa,Internet 200 Mbps,58.3,2021-09-17
7006,Cliente_7006,Vila Nova de Gaia,Internet 100 Mbps,37.92,2022-03-17
353,Cliente_353,Lisboa,Internet 100 Mbps,32.54,2022-09-21
6079,Cliente_6079,Cascais,Cloud,402.33,2022-10-14
6237,Cliente_6237,Cascais,Net segura,148.91,2021-07-08
2921,Cliente_2921,Porto,"Pacote Integrado (TV, Internet, Telefone)",103.4,2019-04-02
4645,Cliente_4645,Braga,Internet 200 Mbps,64.14,2019-10-13
662,Cliente_662,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",88.3,2022-05-29
7058,Cliente_7058,Vila Nova de Gaia,Telefone Fixo Ilimitado,29.59,2021-01-17
3666,Cliente_3666,Porto,Pacote TV HD,25.08,2021-06-25
7980,Cliente_7980,Sintra,"Pacote Integrado (TV, Internet, Telefone)",115.4,2020-03-18
307,Cliente_307,Lisboa,Pacote Mobile Empresarial,29.89,2021-04-24
4791,Cliente_4791,Coimbra,Net segura,265.91,2022-09-06
2357,Cliente_2357,Lisboa,Cloud,333.86,2020-04-20
1928,Cliente_1928,Lisboa,Internet 100 Mbps,43.84,2018-09-02
9940,Cliente_9940,Évora,Net segura,262.59,2018-05-19
3428,Cliente_3428,Porto,"Pacote Integrado (TV, Internet, Telefone)",134.61,2021-04-13
3639,Cliente_3639,Porto,Pacote Mobile Empresarial,19.26,2022-10-12
1267,Cliente_1267,Lisboa,Internet 100 Mbps,31.75,2018-08-11
1561,Cliente_1561,Lisboa,Pacote Mobile Empresarial,28.79,2023-09-26
7180,Cliente_7180,Vila Nova de Gaia,Net segura,182.71,2018-11-09
4110,Cliente_4110,Braga,"Pacote Integrado (TV, Internet, Telefone)",103.59,2022-11-29
7868,Cliente_7868,Sintra,"Pacote Integrado (TV, Internet, Telefone)",104.77,2021-06-20
4905,Cliente_4905,Coimbra,Telefone Fixo Ilimitado,21.1,2022-02-27
7295,Cliente_7295,Vila Nova de Gaia,Telefone Fixo Ilimitado,29.71,2023-05-13
515,Cliente_515,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",111.08,2018-11-11
895,Cliente_895,Lisboa,Pacote Mobile Empresarial,16.25,2018-11-20
22,Cliente_22,Lisboa,Pacote TV HD,35.27,2018-08-18
900,Cliente_900,Lisboa,Internet 200 Mbps,59.07,2018-08-14
208,Cliente_208,Lisboa,Net segura,210.69,2021-11-09
459,Cliente_459,Lisboa,Telefone Fixo Ilimitado,28.73,2018-08-02
2431,Cliente_2431,Lisboa,Pacote TV HD,38.71,2018-03-18
8443,Cliente_8443,Sintra,Pacote TV HD,28.86,2023-04-20
3390,Cliente_3390,Porto,Cloud,387.64,2018-10-18
3912,Cliente_3912,Braga,Internet 200 Mbps,63.69,2020-05-11
5384,Cliente_5384,Faro,Telefone Fixo Ilimitado,27.64,2021-03-01
553,Cliente_553,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",140.3,2021-07-31
3145,Cliente_3145,Porto,Telefone Fixo Ilimitado,24.37,2019-02-12
6918,Cliente_6918,Vila Nova de Gaia,Telefone Fixo Ilimitado,27.36,2018-01-31
2057,Cliente_2057,Lisboa,Internet 100 Mbps,45.86,2023-10-05
1926,Cliente_1926,Lisboa,Net segura,243.96,2022-01-08
635,Cliente_635,Lisboa,Pacote Mobile Empresarial,24.81,2020-08-25
6083,Cliente_6083,Cascais,Pacote Mobile Empresarial,21.21,2022-11-16
9271,Cliente_9271,Funchal,Cloud,432.47,2023-10-27
9679,Cliente_9679,Funchal,Telefone Fixo Ilimitado,29.68,2021-02-28
106,Cliente_106,Lisboa,Internet 200 Mbps,57.07,2022-07-23
3042,Cliente_3042,Porto,Pacote Mobile Empresarial,17.82,2020-04-06
1710,Cliente_1710,Lisboa,Pacote TV HD,33.66,2021-09-20
90,Cliente_90,Lisboa,Pacote Mobile Empresarial,17.37,2021-05-24
7015,Cliente_7015,Vila Nova de Gaia,Internet 200 Mbps,50.22,2023-10-19
3175,Cliente_3175,Porto,Pacote TV HD,26.25,2019-06-03
918,Cliente_918,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",88.36,2018-08-04
7834,Cliente_7834,Sintra,"Pacote Integrado (TV, Internet, Telefone)",97.26,2022-06-20
6733,Cliente_6733,Vila Nova de Gaia,Internet 100 Mbps,43.47,2022-02-09
1950,Cliente_1950,Lisboa,Cloud,255.48,2022-02-26
6369,Cliente_6369,Cascais,"Pacote Integrado (TV, Internet, Telefone)",91.97,2021-06-04
2,Cliente_2,Lisboa,Pacote TV HD,28.35,2019-02-24
8033,Cliente_8033,Sintra,"Pacote Integrado (TV, Internet, Telefone)",134.03,2022-07-08
6048,Cliente_6048,Cascais,Pacote TV HD,26.2,2020-01-30
2721,Cliente_2721,Porto,Telefone Fixo Ilimitado,20.8,2018-12-18
9813,Cliente_9813,Évora,Internet 100 Mbps,45.79,2019-07-10
3118,Cliente_3118,Porto,Cloud,323.12,2021-12-13
9466,Cliente_9466,Funchal,Telefone Fixo Ilimitado,20.45,2021-12-15
3763,Cliente_3763,Porto,Net segura,200.41,2023-04-24
214,Cliente_214,Lisboa,Pacote Mobile Empresarial,25.87,2023-11-19
779,Cliente_779,Lisboa,Cloud,360.31,2022-09-10
3497,Cliente_3497,Porto,Internet 200 Mbps,68.29,2023-06-07
8818,Cliente_8818,Sintra,Pacote TV HD,31.48,2020-07-10
2044,Cliente_2044,Lisboa,Internet 200 Mbps,54.36,2023-08-24
5421,Cliente_5421,Faro,Internet 200 Mbps,50.77,2018-04-20
6155,Cliente_6155,Cascais,Net segura,113.62,2018-03-09
8358,Cliente_8358,Sintra,Telefone Fixo Ilimitado,27.45,2022-08-25
8708,Cliente_8708,Sintra,Internet 100 Mbps,46.7,2022-06-11
8466,Cliente_8466,Sintra,Cloud,375.27,2018-12-15
4168,Cliente_4168,Braga,Internet 200 Mbps,69.11,2020-02-12
3789,Cliente_3789,Porto,Pacote TV HD,35.41,2018-07-20
584,Cliente_584,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",127.17,2022-09-03
9912,Cliente_9912,Évora,Internet 100 Mbps,47.19,2022-03-17
9987,Cliente_9987,Évora,"Pacote Integrado (TV, Internet, Telefone)",147.9,2020-01-27
117,Cliente_117,Lisboa,Pacote Mobile Empresarial,20.27,2023-09-18
6645,Cliente_6645,Vila Nova de Gaia,Pacote TV HD,32.84,2023-02-21
9034,Cliente_9034,Sintra,Pacote Mobile Empresarial,28.72,2021-05-09
9952,Cliente_9952,Évora,Net segura,140.94,2021-06-07
8960,Cliente_8960,Sintra,Cloud,369.8,2020-11-25
1764,Cliente_1764,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",118.86,2022-12-29
1876,Cliente_1876,Lisboa,Internet 100 Mbps,30.74,2018-08-18
3225,Cliente_3225,Porto,Internet 200 Mbps,55.27,2022-04-04
527,Cliente_527,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",115.61,2019-05-13
7726,Cliente_7726,Sintra,Internet 100 Mbps,49.93,2021-05-27
2947,Cliente_2947,Porto,Pacote Mobile Empresarial,25.62,2019-05-03
4474,Cliente_4474,Braga,Pacote TV HD,28.52,2023-01-09
5656,Cliente_5656,Cascais,Telefone Fixo Ilimitado,28.89,2018-03-08
6060,Cliente_6060,Cascais,Pacote Mobile Empresarial,23.45,2023-02-12
960,Cliente_960,Lisboa,Net segura,261.86,2019-01-12
6343,Cliente_6343,Cascais,Cloud,345.18,2021-11-05
3634,Cliente_3634,Porto,Pacote Mobile Empresarial,25.52,2020-03-27
1051,Cliente_1051,Lisboa,Net segura,283.43,2018-02-20
3381,Cliente_3381,Porto,Pacote Mobile Empresarial,18.38,2019-10-26
3677,Cliente_3677,Porto,Internet 100 Mbps,38.87,2018-09-13
5777,Cliente_5777,Cascais,Cloud,415.13,2022-02-28
9046,Cliente_9046,Sintra,Cloud,425.81,2021-06-13
6574,Cliente_6574,Vila Nova de Gaia,Pacote Mobile Empresarial,22.18,2022-10-19
5180,Cliente_5180,Coimbra,Internet 200 Mbps,68.55,2023-03-13
1608,Cliente_1608,Lisboa,Pacote Mobile Empresarial,28.01,2022-05-03
3611,Cliente_3611,Porto,Pacote TV HD,25.88,2023-07-15
9759,Cliente_9759,Évora,Pacote Mobile Empresarial,15.63,2019-09-17
6636,Cliente_6636,Vila Nova de Gaia,Telefone Fixo Ilimitado,26.2,2019-07-26
9998,Cliente_9998,Évora,"Pacote Integrado (TV, Internet, Telefone)",143.74,2020-04-12
792,Cliente_792,Lisboa,Pacote TV HD,32.82,2021-11-27
3057,Cliente_3057,Porto,Telefone Fixo Ilimitado,29.93,2023-08-17
1981,Cliente_1981,Lisboa,Internet 100 Mbps,32.97,2021-03-10
3599,Cliente_3599,Porto,Cloud,287.37,2019-01-17
934,Cliente_934,Lisboa,Internet 100 Mbps,48.43,2023-10-30
7425,Cliente_7425,Sintra,Telefone Fixo Ilimitado,23.32,2021-02-22
5627,Cliente_5627,Cascais,Internet 200 Mbps,64.3,2022-06-12
1683,Cliente_1683,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",105.8,2022-04-02
4180,Cliente_4180,Braga,"Pacote Integrado (TV, Internet, Telefone)",97.24,2019-08-03
6447,Cliente_6447,Cascais,Pacote Mobile Empresarial,17.02,2021-07-14
4117,Cliente_4117,Braga,"Pacote Integrado (TV, Internet, Telefone)",107.77,2022-04-27
989,Cliente_989,Lisboa,Internet 100 Mbps,40.53,2018-01-03
2897,Cliente_2897,Porto,Internet 100 Mbps,45.35,2020-08-26
3779,Cliente_3779,Porto,Net segura,186.22,2021-01-30
5659,Cliente_5659,Cascais,Internet 100 Mbps,48.2,2023-09-12
3094,Cliente_3094,Porto,Internet 200 Mbps,52.83,2021-01-26
3156,Cliente_3156,Porto,Pacote Mobile Empresarial,16.24,2019-08-12
1824,Cliente_1824,Lisboa,Net segura,152.53,2023-12-13
9623,Cliente_9623,Funchal,Cloud,345.77,2019-02-25
1099,Cliente_1099,Lisboa,Cloud,321.38,2018-05-25
2845,Cliente_2845,Porto,Internet 100 Mbps,33.41,2022-05-15
3343,Cliente_3343,Porto,Pacote TV HD,37.63,2020-12-02
39,Cliente_39,Lisboa,Pacote Mobile Empresarial,27.63,2023-09-11
6541,Cliente_6541,Vila Nova de Gaia,Internet 100 Mbps,30.52,2023-03-05
9474,Cliente_9474,Funchal,Internet 100 Mbps,40.99,2021-12-31
3357,Cliente_3357,Porto,Telefone Fixo Ilimitado,24.68,2023-02-21
7814,Cliente_7814,Sintra,Telefone Fixo Ilimitado,25.2,2022-10-24
8221,Cliente_8221,Sintra,Internet 200 Mbps,62.07,2022-11-03
9228,Cliente_9228,Funchal,Pacote Mobile Empresarial,26.82,2020-10-15
2429,Cliente_2429,Lisboa,Internet 100 Mbps,36.37,2022-07-26
5044,Cliente_5044,Coimbra,"Pacote Integrado (TV, Internet, Telefone)",149.96,2018-06-10
5347,Cliente_5347,Faro,Telefone Fixo Ilimitado,25.8,2023-10-27
4812,Cliente_4812,Coimbra,Pacote Mobile Empresarial,29.97,2018-10-08
8477,Cliente_8477,Sintra,"Pacote Integrado (TV, Internet, Telefone)",122.75,2022-11-17
687,Cliente_687,Lisboa,Cloud,272.86,2020-04-12
4800,Cliente_4800,Coimbra,Cloud,204.9,2021-06-08
7438,Cliente_7438,Sintra,Telefone Fixo Ilimitado,29.71,2022-10-25
2354,Cliente_2354,Lisboa,Pacote Mobile Empresarial,21.29,2021-05-31
6354,Cliente_6354,Cascais,Net segura,161.46,2022-05-12
4570,Cliente_4570,Braga,Cloud,393.81,2019-10-07
8214,Cliente_8214,Sintra,Internet 200 Mbps,63.36,2023-05-03
2753,Cliente_2753,Porto,Cloud,429.89,2020-06-21
8074,Cliente_8074,Sintra,Net segura,275.48,2022-06-30
1041,Cliente_1041,Lisboa,Pacote TV HD,32.14,2018-11-20
7492,Cliente_7492,Sintra,Pacote TV HD,36.1,2019-12-01
1266,Cliente_1266,Lisboa,Internet 100 Mbps,39.18,2021-09-20
9266,Cliente_9266,Funchal,Cloud,436.04,2019-11-10
7060,Cliente_7060,Vila Nova de Gaia,Pacote Mobile Empresarial,24.88,2020-10-01
278,Cliente_278,Lisboa,Pacote TV HD,33.58,2020-08-14
5085,Cliente_5085,Coimbra,Net segura,225.28,2023-06-11
2383,Cliente_2383,Lisboa,Telefone Fixo Ilimitado,24.85,2023-02-18
572,Cliente_572,Lisboa,Cloud,351.28,2021-02-19
1436,Cliente_1436,Lisboa,Internet 100 Mbps,34.31,2020-11-07
5353,Cliente_5353,Faro,Net segura,203.72,2023-09-04
5446,Cliente_5446,Faro,Pacote TV HD,37.46,2023-04-30
1008,Cliente_1008,Lisboa,Net segura,102.28,2020-05-08
4544,Cliente_4544,Braga,"Pacote Integrado (TV, Internet, Telefone)",113.22,2023-09-09
8817,Cliente_8817,Sintra,Pacote Mobile Empresarial,17.47,2021-06-22
2065,Cliente_2065,Lisboa,Internet 200 Mbps,66.39,2018-02-27
1137,Cliente_1137,Lisboa,Cloud,462.96,2020-11-13
5344,Cliente_5344,Faro,"Pacote Integrado (TV, Internet, Telefone)",97.25,2023-04-04
295,Cliente_295,Lisboa,Telefone Fixo Ilimitado,22.44,2022-08-15
2404,Cliente_2404,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",117.87,2022-12-20
3999,Cliente_3999,Braga,Telefone Fixo Ilimitado,24.19,2019-12-17
3742,Cliente_3742,Porto,Cloud,431.98,2021-03-05
9223,Cliente_9223,Funchal,Net segura,146.94,2018-11-11
2720,Cliente_2720,Porto,Net segura,225.37,2019-03-24
9200,Cliente_9200,Funchal,Pacote TV HD,30.39,2023-11-08
5151,Cliente_5151,Coimbra,Net segura,188.54,2021-02-27
2809,Cliente_2809,Porto,Pacote TV HD,39.49,2019-04-26
557,Cliente_557,Lisboa,Pacote Mobile Empresarial,21.74,2019-08-01
8926,Cliente_8926,Sintra,Pacote TV HD,37.66,2019-01-15
4796,Cliente_4796,Coimbra,Cloud,279.61,2023-12-14
2470,Cliente_2470,Lisboa,Pacote Mobile Empresarial,17.88,2018-04-05
3739,Cliente_3739,Porto,Pacote TV HD,38.69,2022-03-22
4287,Cliente_4287,Braga,Pacote Mobile Empresarial,19.55,2019-10-17
2605,Cliente_2605,Lisboa,Internet 200 Mbps,55.76,2023-02-13
363,Cliente_363,Lisboa,Telefone Fixo Ilimitado,22.75,2021-08-24
6925,Cliente_6925,Vila Nova de Gaia,Pacote Mobile Empresarial,29.4,2021-01-31
1705,Cliente_1705,Lisboa,Net segura,283.23,2018-05-26
2140,Cliente_2140,Lisboa,Internet 100 Mbps,42.56,2023-10-16
3240,Cliente_3240,Porto,Net segura,231.06,2023-08-29
2384,Cliente_2384,Lisboa,Telefone Fixo Ilimitado,29.68,2023-10-04
7315,Cliente_7315,Vila Nova de Gaia,Pacote TV HD,36.42,2019-12-19
4312,Cliente_4312,Braga,Internet 100 Mbps,36.05,2020-03-28
1313,Cliente_1313,Lisboa,Telefone Fixo Ilimitado,27.36,2023-06-04
3931,Cliente_3931,Braga,Pacote Mobile Empresarial,16.6,2020-09-22
6184,Cliente_6184,Cascais,Telefone Fixo Ilimitado,21.42,2023-07-10
1592,Cliente_1592,Lisboa,Net segura,224.64,2022-12-10
9388,Cliente_9388,Funchal,Pacote TV HD,39.81,2023-02-11
2163,Cliente_2163,Lisboa,Pacote Mobile Empresarial,22.45,2019-01-05
2397,Cliente_2397,Lisboa,Net segura,214.61,2023-01-27
318,Cliente_318,Lisboa,Pacote Mobile Empresarial,27.46,2020-11-18
5234,Cliente_5234,Faro,Net segura,213.84,2018-05-06
5069,Cliente_5069,Coimbra,Internet 200 Mbps,51.84,2018-05-30
4037,Cliente_4037,Braga,Cloud,392.69,2019-06-02
3021,Cliente_3021,Porto,Internet 100 Mbps,32.94,2019-08-02
8229,Cliente_8229,Sintra,Pacote Mobile Empresarial,26.72,2023-12-16
5296,Cliente_5296,Faro,"Pacote Integrado (TV, Internet, Telefone)",113.64,2023-11-08
3973,Cliente_3973,Braga,Pacote TV HD,34.87,2020-04-06
5371,Cliente_5371,Faro,Telefone Fixo Ilimitado,21.16,2019-10-07
4134,Cliente_4134,Braga,Telefone Fixo Ilimitado,20.97,2023-09-10
975,Cliente_975,Lisboa,Internet 100 Mbps,36.38,2020-06-16
7292,Cliente_7292,Vila Nova de Gaia,Net segura,152.77,2023-02-28
955,Cliente_955,Lisboa,Telefone Fixo Ilimitado,21.21,2018-09-10
9307,Cliente_9307,Funchal,Pacote Mobile Empresarial,23.65,2019-05-25
5017,Cliente_5017,Coimbra,"Pacote Integrado (TV, Internet, Telefone)",130.56,2023-12-05
9731,Cliente_9731,Évora,Cloud,376.8,2023-11-25
7491,Cliente_7491,Sintra,Internet 100 Mbps,46.01,2022-12-17
1641,Cliente_1641,Lisboa,Pacote TV HD,36.14,2020-04-10
1291,Cliente_1291,Lisboa,Internet 200 Mbps,55.7,2018-10-13
1381,Cliente_1381,Lisboa,Telefone Fixo Ilimitado,20.87,2021-02-04
1934,Cliente_1934,Lisboa,Net segura,272.44,2020-06-05
4676,Cliente_4676,Braga,Internet 200 Mbps,62.0,2022-02-14
893,Cliente_893,Lisboa,Cloud,327.07,2022-07-06
7288,Cliente_7288,Vila Nova de Gaia,Cloud,330.42,2021-05-15
4877,Cliente_4877,Coimbra,Telefone Fixo Ilimitado,28.14,2019-05-07
7907,Cliente_7907,Sintra,"Pacote Integrado (TV, Internet, Telefone)",142.69,2023-11-16
8195,Cliente_8195,Sintra,Internet 200 Mbps,52.84,2021-12-15
9380,Cliente_9380,Funchal,Pacote Mobile Empresarial,16.09,2018-01-28
2467,Cliente_2467,Lisboa,Net segura,134.1,2020-03-04
7658,Cliente_7658,Sintra,Pacote TV HD,27.31,2020-04-09
1914,Cliente_1914,Lisboa,Net segura,108.66,2018-08-03
2737,Cliente_2737,Porto,"Pacote Integrado (TV, Internet, Telefone)",111.63,2023-05-01
727,Cliente_727,Lisboa,Cloud,365.81,2018-08-18
7215,Cliente_7215,Vila Nova de Gaia,Internet 200 Mbps,53.99,2019-08-18
8246,Cliente_8246,Sintra,"Pacote Integrado (TV, Internet, Telefone)",81.11,2019-08-26
1797,Cliente_1797,Lisboa,Internet 200 Mbps,52.84,2023-11-27
3846,Cliente_3846,Braga,Pacote Mobile Empresarial,27.17,2018-06-13
6403,Cliente_6403,Cascais,Cloud,376.66,2018-09-25
937,Cliente_937,Lisboa,Internet 200 Mbps,60.11,2022-06-04
2266,Cliente_2266,Lisboa,Telefone Fixo Ilimitado,24.34,2022-10-11
825,Cliente_825,Lisboa,Pacote TV HD,33.06,2019-11-20
7275,Cliente_7275,Vila Nova de Gaia,Internet 200 Mbps,57.32,2022-02-04
1390,Cliente_1390,Lisboa,Internet 200 Mbps,61.17,2023-08-23
3565,Cliente_3565,Porto,Telefone Fixo Ilimitado,27.74,2023-06-05
5430,Cliente_5430,Faro,Internet 100 Mbps,38.17,2019-02-21
7828,Cliente_7828,Sintra,"Pacote Integrado (TV, Internet, Telefone)",136.19,2018-02-07
5691,Cliente_5691,Cascais,Internet 200 Mbps,61.39,2022-03-25
7879,Cliente_7879,Sintra,Internet 200 Mbps,63.4,2023-08-06
1869,Cliente_1869,Lisboa,Cloud,398.22,2021-05-09
8203,Cliente_8203,Sintra,"Pacote Integrado (TV, Internet, Telefone)",100.48,2018-11-25
7487,Cliente_7487,Sintra,Internet 100 Mbps,38.41,2021-09-05
807,Cliente_807,Lisboa,Internet 200 Mbps,55.25,2023-06-28
4806,Cliente_4806,Coimbra,"Pacote Integrado (TV, Internet, Telefone)",125.28,2023-05-20
9153,Cliente_9153,Sintra,Net segura,131.32,2018-01-08
7512,Cliente_7512,Sintra,Cloud,417.69,2022-10-17
8057,Cliente_8057,Sintra,Telefone Fixo Ilimitado,21.08,2022-07-09
4495,Cliente_4495,Braga,Telefone Fixo Ilimitado,27.4,2021-10-03
2633,Cliente_2633,Lisboa,Net segura,110.48,2018-01-20
8901,Cliente_8901,Sintra,Telefone Fixo Ilimitado,29.11,2020-09-28
8624,Cliente_8624,Sintra,Telefone Fixo Ilimitado,21.6,2020-10-21
7833,Cliente_7833,Sintra,Telefone Fixo Ilimitado,23.08,2021-09-17
4389,Cliente_4389,Braga,"Pacote Integrado (TV, Internet, Telefone)",115.77,2019-01-27
146,Cliente_146,Lisboa,Telefone Fixo Ilimitado,28.04,2023-10-23
6468,Cliente_6468,Vila Nova de Gaia,Telefone Fixo Ilimitado,28.38,2020-09-09
2034,Cliente_2034,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",109.37,2021-12-29
9128,Cliente_9128,Sintra,Telefone Fixo Ilimitado,28.45,2018-11-01
1166,Cliente_1166,Lisboa,Pacote Mobile Empresarial,27.54,2023-05-13
2051,Cliente_2051,Lisboa,Internet 100 Mbps,44.89,2019-05-01
3761,Cliente_3761,Porto,Cloud,431.41,2021-05-25
4436,Cliente_4436,Braga,"Pacote Integrado (TV, Internet, Telefone)",115.64,2019-11-04
3431,Cliente_3431,Porto,Internet 200 Mbps,51.08,2022-08-10
8191,Cliente_8191,Sintra,Internet 200 Mbps,52.79,2023-03-16
8754,Cliente_8754,Sintra,Internet 100 Mbps,39.63,2022-01-21
7070,Cliente_7070,Vila Nova de Gaia,Net segura,110.88,2019-10-02
4362,Cliente_4362,Braga,"Pacote Integrado (TV, Internet, Telefone)",106.7,2019-09-04
1772,Cliente_1772,Lisboa,Pacote Mobile Empresarial,23.55,2021-06-01
3512,Cliente_3512,Porto,Pacote Mobile Empresarial,16.79,2021-10-10
272,Cliente_272,Lisboa,Cloud,301.96,2023-09-11
8437,Cliente_8437,Sintra,Internet 100 Mbps,46.72,2020-08-02
2033,Cliente_2033,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",91.43,2021-01-21
9665,Cliente_9665,Funchal,Internet 200 Mbps,63.83,2018-08-21
3811,Cliente_3811,Braga,Internet 100 Mbps,45.03,2021-03-08
4347,Cliente_4347,Braga,Internet 100 Mbps,31.26,2021-11-10
546,Cliente_546,Lisboa,Internet 200 Mbps,50.91,2020-12-20
3242,Cliente_3242,Porto,"Pacote Integrado (TV, Internet, Telefone)",106.99,2023-01-28
8503,Cliente_8503,Sintra,Cloud,298.26,2019-08-24
9919,Cliente_9919,Évora,Pacote TV HD,32.5,2019-01-02
7565,Cliente_7565,Sintra,Internet 200 Mbps,59.16,2022-06-08
921,Cliente_921,Lisboa,Net segura,273.21,2021-06-26
9119,Cliente_9119,Sintra,"Pacote Integrado (TV, Internet, Telefone)",143.24,2021-12-01
6641,Cliente_6641,Vila Nova de Gaia,Internet 200 Mbps,67.67,2018-09-07
7695,Cliente_7695,Sintra,Internet 200 Mbps,53.4,2018-04-23
8231,Cliente_8231,Sintra,Internet 200 Mbps,63.15,2019-09-16
7127,Cliente_7127,Vila Nova de Gaia,Cloud,366.79,2023-03-16
4279,Cliente_4279,Braga,Net segura,163.24,2023-12-14
2984,Cliente_2984,Porto,Cloud,242.55,2020-07-07
131,Cliente_131,Lisboa,Telefone Fixo Ilimitado,21.92,2022-04-02
7981,Cliente_7981,Sintra,Internet 100 Mbps,42.49,2018-02-19
2668,Cliente_2668,Porto,Pacote TV HD,34.12,2022-04-12
7139,Cliente_7139,Vila Nova de Gaia,Pacote Mobile Empresarial,26.12,2020-07-18
3224,Cliente_3224,Porto,Internet 200 Mbps,50.96,2021-05-31
7694,Cliente_7694,Sintra,Internet 100 Mbps,32.1,2022-05-15
5393,Cliente_5393,Faro,"Pacote Integrado (TV, Internet, Telefone)",88.97,2023-07-27
615,Cliente_615,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",99.98,2018-08-31
9903,Cliente_9903,Évora,"Pacote Integrado (TV, Internet, Telefone)",142.32,2022-12-17
1467,Cliente_1467,Lisboa,Cloud,357.04,2023-12-27
4498,Cliente_4498,Braga,Pacote TV HD,33.66,2022-07-30
3043,Cliente_3043,Porto,Internet 100 Mbps,34.81,2018-12-15
2420,Cliente_2420,Lisboa,Internet 200 Mbps,53.08,2022-07-27
5086,Cliente_5086,Coimbra,Cloud,428.92,2019-08-08
3295,Cliente_3295,Porto,Net segura,285.45,2019-08-26
6738,Cliente_6738,Vila Nova de Gaia,Telefone Fixo Ilimitado,29.7,2019-05-13
1501,Cliente_1501,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",91.1,2018-06-22
1522,Cliente_1522,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",111.79,2023-09-04
9118,Cliente_9118,Sintra,Internet 200 Mbps,61.73,2020-10-18
4233,Cliente_4233,Braga,"Pacote Integrado (TV, Internet, Telefone)",140.16,2020-10-24
7687,Cliente_7687,Sintra,Internet 100 Mbps,34.3,2020-12-10
4431,Cliente_4431,Braga,Internet 100 Mbps,40.2,2021-04-01
391,Cliente_391,Lisboa,Internet 200 Mbps,55.44,2022-10-03
9859,Cliente_9859,Évora,"Pacote Integrado (TV, Internet, Telefone)",110.09,2023-07-13
7125,Cliente_7125,Vila Nova de Gaia,Cloud,383.08,2019-09-25
5914,Cliente_5914,Cascais,Internet 200 Mbps,63.58,2023-10-04
8593,Cliente_8593,Sintra,Telefone Fixo Ilimitado,22.15,2020-04-21
4807,Cliente_4807,Coimbra,Internet 100 Mbps,31.99,2020-11-23
8955,Cliente_8955,Sintra,Pacote Mobile Empresarial,18.03,2020-08-07
8239,Cliente_8239,Sintra,Pacote Mobile Empresarial,23.86,2021-03-14
8045,Cliente_8045,Sintra,Net segura,234.35,2022-09-22
9783,Cliente_9783,Évora,Net segura,118.22,2022-03-20
3994,Cliente_3994,Braga,Internet 100 Mbps,32.81,2020-10-16
9552,Cliente_9552,Funchal,Internet 100 Mbps,39.99,2023-06-19
6610,Cliente_6610,Vila Nova de Gaia,Internet 100 Mbps,48.43,2023-10-11
5320,Cliente_5320,Faro,Telefone Fixo Ilimitado,28.63,2018-05-14
7120,Cliente_7120,Vila Nova de Gaia,Telefone Fixo Ilimitado,26.05,2022-05-04
2422,Cliente_2422,Lisboa,Telefone Fixo Ilimitado,20.27,2018-08-28
5605,Cliente_5605,Cascais,"Pacote Integrado (TV, Internet, Telefone)",135.78,2021-01-04
1751,Cliente_1751,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",111.73,2018-05-04
9016,Cliente_9016,Sintra,Net segura,101.39,2022-02-03
9719,Cliente_9719,Funchal,Net segura,208.91,2020-02-01
339,Cliente_339,Lisboa,"Pacote Integrado (TV, Internet, Telefone)",86.95,2022-02-13
8408,Cliente_8408,Sintra,Telefone Fixo Ilimitado,27.34,2022-11-13
